fix 0 all npt temp ${T0}. ${T0}. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. ${T0}. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. 1. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. 1. 0.2000000000000000111
run 500000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 4.236 | 4.236 | 4.236 Mbytes
   Step         PotEng         Volume        Density         Press           Temp          TotEng        Enthalpy   
    348600  -6396.7544      59596.019      1.406936      -946.23039      1074.3892     -6156.916      -6192.1129    
    348700  -6398.8228      59182.475      1.4167671     -477.75968      1088.2063     -6155.9001     -6173.5479    
    348800  -6417.5369      58360.668      1.4367173      437.31387      1073.4326     -6177.9121     -6161.9826    
    348900  -6409.1581      58754.089      1.427097      -484.90174      1096.2922     -6164.4303     -6182.2124    
    349000  -6403.49        58648.785      1.4296593      377.61167      1106.4047     -6156.5047     -6142.682     
    349100  -6406.6204      58736.818      1.4275166     -38.476505      1124.8607     -6155.5152     -6156.9258    
    349200  -6410.2554      59181.95       1.4167797      457.93714      1121.8136     -6159.8304     -6142.9149    
    349300  -6406.907       58935.03       1.4227155     -523.33724      1063.2943     -6169.5454     -6188.796     
    349400  -6410.4114      58445.937      1.4346213      710.3467       1125.2965     -6159.2089     -6133.2961    
    349500  -6405.3583      58616.29       1.4304519     -298.21967      1112.1029     -6157.101      -6168.0115    
    349600  -6409.2557      58480.809      1.4337658      363.27679      1120.9172     -6159.0308     -6145.7709    
    349700  -6405.3322      59016.059      1.4207622     -112.33444      1087.9739     -6162.4613     -6166.5991    
    349800  -6404.8331      58504.476      1.4331858     -51.427747      1095.846      -6160.2049     -6162.0828    
    349900  -6395.9499      59694.951      1.4046043     -1025.7935      1092.3427     -6152.1038     -6190.3235    
    350000  -6389.6928      59934.882      1.3989814     -235.30099      1091.6792     -6145.9948     -6154.797     
    350100  -6392.439       59829.882      1.4014366      57.393675      1133.7472     -6139.3501     -6137.2068    
    350200  -6398.2427      59279.594      1.414446      -9.50602        1115.9783     -6149.1203     -6149.472     
    350300  -6395.3598      58643.601      1.4297857      181.01726      1076.4079     -6155.0708     -6148.4451    
    350400  -6399.1483      58603.762      1.4307577      797.67495      1087.614      -6156.3578     -6127.1807    
    350500  -6392.8194      59617.273      1.4064344     -1312.103       1102.5549     -6146.6935     -6195.5171    
    350600  -6403.071       58962.267      1.4220583     -106.86076      1116.419      -6153.8502     -6157.7829    
    350700  -6399.8087      59407.839      1.4113926     -99.910633      1086.8487     -6157.189      -6160.8936    
    350800  -6406.2867      59736.075      1.4036373     -223.63398      1124.7925     -6155.1968     -6163.5348    
    350900  -6407.2619      59515.92       1.4088295     -535.98839      1064.5161     -6169.6276     -6189.5379    
    351000  -6404.8774      59038.03       1.4202334      296.36523      1107.1807     -6157.7189     -6146.7983    
    351100  -6404.5037      59105.957      1.4186012     -303.03081      1106.4543     -6157.5074     -6168.6865    
    351200  -6403.4332      59130.052      1.4180232      618.18958      1123.6481     -6152.5987     -6129.7837    
    351300  -6404.2764      59227.305      1.4156947      175.88539      1083.8359     -6162.3292     -6155.8273    
    351400  -6389.8984      59223.826      1.4157779      387.41582      1102.4865     -6143.7878     -6129.4672    
    351500  -6401.4325      59137.82       1.4178369      439.82978      1112.5891     -6153.0667     -6136.8322    
    351600  -6393.3875      59580.984      1.407291      -480.26426      1158.9864     -6134.6643     -6152.5241    
    351700  -6402.6785      59634.804      1.406021      -526.9382       1142.4507     -6147.6467     -6167.2599    
    351800  -6408.2128      58418.658      1.4352912      499.2938       1114.6533     -6159.3862     -6141.1809    
    351900  -6413.7055      58922.829      1.4230101      100.7898       1081.8688     -6172.1975     -6168.4908    
    352000  -6413.6391      58745.182      1.4273134     -297.60734      1088.7103     -6170.6039     -6181.5159    
    352100  -6407.502       58002.656      1.4455853      235.78918      1116.1589     -6158.3393     -6149.8032    
    352200  -6411.1171      58224.598      1.4400749     -610.475        1056.1776     -6175.3442     -6197.5294    
    352300  -6408.6769      58138.319      1.4422121      801.18046      1101.4146     -6162.8056     -6133.7331    
    352400  -6398.1278      58909.713      1.423327       138.27805      1111.0934     -6150.0959     -6145.0117    
    352500  -6398.6984      59607.35       1.4066685     -753.67632      1075.6081     -6158.588      -6186.6278    
    352600  -6407.815       58302.303      1.4381556      650.6055       1093.8187     -6163.6393     -6139.9642    
    352700  -6402.7383      58990.725      1.4213723     -334.7956       1076.7594     -6162.3708     -6174.6977    
    352800  -6409.4871      57651.439      1.4543919      837.73411      1104.4737     -6162.9329     -6132.7885    
    352900  -6404.8913      58956.829      1.4221895     -1606.4591      1088.093      -6161.9939     -6221.1083    
    353000  -6399.3418      58087.302      1.4434787      1550.94        1135.2557     -6145.9161     -6089.6864    
    353100  -6408.6726      58926.64       1.4229181      253.20462      1098.4571     -6163.4616     -6154.1489    
    353200  -6408.4844      59490.518      1.409431      -497.005        1085.6398     -6166.1346     -6184.5889    
    353300  -6398.5767      59923.742      1.3992414     -817.78675      1107.899      -6151.2578     -6181.8443    
    353400  -6394.8018      58937.982      1.4226443      903.47848      1129.0029     -6142.7719     -6109.5364    
    353500  -6402.7991      59156.419      1.4173911     -300.60415      1084.9002     -6160.6144     -6171.7135    
    353600  -6398.7         59076.799      1.4193014      901.99237      1120.9139     -6148.4759     -6115.2168    
    353700  -6409.9277      59191.041      1.4165621      740.48523      1088.6925     -6166.8964     -6139.5398    
    353800  -6407.7484      59166.906      1.4171399     -806.9425       1128.7777     -6155.7688     -6185.5685    
    353900  -6401.684       59374.385      1.4121878      117.92886      1091.7304     -6157.9746     -6153.6043    
    354000  -6391.2234      59030.665      1.4204106      451.4498       1087.9956     -6148.3477     -6131.7145    
    354100  -6398.9569      59073.656      1.4193769     -389.61667      1115.0093     -6150.0508     -6164.4164    
    354200  -6411.224       58559.985      1.4318273      67.910502      1107.0465     -6164.0955     -6161.6133    
    354300  -6407.7011      58964.7        1.4219997      479.4132       1108.7346     -6160.1957     -6142.5519    
    354400  -6391.9865      59852.613      1.4009043     -489.31012      1084.5158     -6149.8876     -6168.1668    
    354500  -6394.5375      59998.231      1.3975043      360.3142       1075.3183     -6154.4917     -6140.9987    
    354600  -6392.3835      60182.205      1.3932322     -307.26384      1108.2387     -6144.9889     -6156.5306    
    354700  -6394.8546      60160.626      1.3937319     -374.12307      1103.4722     -6148.524      -6162.5721    
    354800  -6400.8107      60160.857      1.3937265     -331.92789      1093.0824     -6156.7994     -6169.2631    
    354900  -6395.0418      60376.248      1.3887545      86.385321      1113.7154     -6146.4246     -6143.1693    
    355000  -6404.2349      59330.267      1.4132379     -445.51601      1087.7593     -6161.4119     -6177.9099    
    355100  -6399.7767      58769.304      1.4267275      212.23868      1115.3913     -6150.7853     -6143.0002    
    355200  -6414.5824      57990.781      1.4458813     -255.77833      1091.0968     -6171.0144     -6180.2723    
    355300  -6406.6784      59000.281      1.4211421     -677.42927      1099.0285     -6161.3397     -6186.2861    
    355400  -6400.0144      58915.728      1.4231817      1537.5583      1096.8941     -6155.1522     -6098.6127    
    355500  -6397.2289      59298.252      1.4140009     -94.402038      1131.3302     -6144.6795     -6148.1734    
    355600  -6399.3528      58986.678      1.4214698      52.259895      1089.4005     -6156.1635     -6154.2394    
    355700  -6403.5204      59455.597      1.4102589     -475.88062      1069.0182     -6164.881      -6182.5406    
    355800  -6401.4372      59181.986      1.4167788     -123.74982      1150.9762     -6144.5022     -6149.0733    
    355900  -6403.0761      59467.344      1.4099803      204.64267      1085.6476     -6160.7245     -6153.1289    
    356000  -6391.7278      59298.911      1.4139852      1226.4525      1113.7693     -6143.0986     -6097.7058    
    356100  -6403.2259      59264.371      1.4148093      160.87163      1102.5808     -6157.0943     -6151.1436    
    356200  -6397.4976      60152.722      1.393915      -1142.8625      1102.8326     -6151.3098     -6194.2178    
    356300  -6404.4763      58793.376      1.4261434      1432.0625      1112.6716     -6156.0921     -6103.5412    
    356400  -6399.5635      58917.141      1.4231475      328.13309      1097.6603     -6154.5302     -6142.4637    
    356500  -6398.6627      59229.416      1.4156443     -937.17307      1100.0109     -6153.1048     -6187.7503    
    356600  -6406.0722      58878.224      1.4240882      622.83089      1109.7756     -6158.3345     -6135.4462    
    356700  -6408.1354      58886.617      1.4238852      961.97707      1073.4671     -6168.5029     -6133.1463    
    356800  -6412.6343      59451.571      1.4103544     -291.83385      1106.056      -6165.7269     -6176.5559    
    356900  -6391.2514      59838.904      1.4012252     -610.81115      1088.468      -6148.2703     -6171.0831    
    357000  -6400.9837      59127.891      1.418075       664.13196      1088.5575     -6157.9826     -6133.4729    
    357100  -6402.0084      59529.004      1.4085199     -355.66126      1114.8113     -6153.1466     -6166.3612    
    357200  -6402.8245      58832.092      1.4252049      77.059657      1117.764      -6153.3035     -6150.4739    
    357300  -6401.8556      58384.729      1.4361253     -515.47144      1093.9772     -6157.6446     -6176.4288    
    357400  -6405.5623      57968.066      1.4464478      216.63102      1148.718      -6149.1314     -6141.2935    
    357500  -6403.8221      59084.035      1.4191276     -873.94364      1095.6555     -6159.2364     -6191.4652    
    357600  -6403.1941      58632.009      1.4300684      368.19541      1091.3335     -6159.5732     -6146.099     
    357700  -6405.8313      59175.894      1.4169247     -198.85779      1090.4235     -6162.4136     -6169.7583    
    357800  -6402.909       59220.275      1.4158628     -486.68973      1136.0493     -6149.3061     -6167.2953    
    357900  -6408.793       58908.209      1.4233633     -562.14446      1088.737      -6165.7518     -6186.4205    
    358000  -6400.2457      59490.256      1.4094373     -223.31758      1088.786      -6157.1936     -6165.4855    
    358100  -6397.9657      58991.045      1.4213646      974.69584      1088.927      -6154.8821     -6118.9944    
    358200  -6396.3268      59354.427      1.4126627     -139.4263       1099.1841     -6150.9535     -6156.1187    
    358300  -6401.5627      58604.62       1.4307368     -31.282186      1067.5842     -6163.2434     -6164.3877    
    358400  -6409.4548      58800.795      1.4259634     -538.91769      1116.8282     -6160.1427     -6179.9213    
    358500  -6416.0894      58289.854      1.4384627      1182.6319      1129.6175     -6163.9223     -6120.8962    
    358600  -6417.0346      58228.668      1.4399743      227.83785      1100.9457     -6171.268      -6162.9876    
    358700  -6413.9643      57969.778      1.4464051      333.04411      1111.1869     -6165.9116     -6153.8614    
    358800  -6413.1574      57836.509      1.449738      -436.34784      1071.4523     -6173.9747     -6189.7263    
    358900  -6404.751       57780.3        1.4511483     -277.62905      1087.8931     -6161.8982     -6171.9105    
    359000  -6407.4582      58089.881      1.4434146      463.36358      1100.8451     -6161.7141     -6144.914     
    359100  -6402.6332      58287.422      1.4385228      377.70775      1124.163      -6151.6837     -6137.9426    
    359200  -6402.1504      58657.442      1.4294484      31.957202      1080.1708     -6161.0214     -6159.8515    
    359300  -6402.9903      59524.35       1.40863       -366.24039      1093.5627     -6158.8718     -6172.4784    
    359400  -6404.9877      58861.998      1.4244808     -135.52129      1100.7798     -6159.2582     -6164.237     
    359500  -6406.4194      58436.329      1.4348571      641.96575      1118.9068     -6156.6433     -6133.2288    
    359600  -6389.6237      60369.234      1.3889158     -1265.2077      1110.3013     -6141.7686     -6189.441     
    359700  -6391.5153      60335.037      1.389703      -243.17111      1074.5157     -6151.6487     -6160.8061    
    359800  -6398.7937      59709.419      1.4042639      796.42428      1091.3217     -6155.1754     -6125.4945    
    359900  -6399.7108      60218.883      1.3923836     -517.19485      1119.7004     -6149.7575     -6169.1966    
    360000  -6402.0288      59789.169      1.4023909      309.3913       1102.0313     -6156.0199     -6144.4742    
    360100  -6393.2447      59810.225      1.4018971      16.155284      1130.3365     -6140.9171     -6140.314     
    360200  -6396.3101      59549.301      1.4080398     -597.8978       1082.1944     -6154.7294     -6176.9519    
    360300  -6408.3491      59145.697      1.4176481     -593.87598      1086.1974     -6165.8748     -6187.7983    
    360400  -6400.4109      59085.226      1.419099       364.17561      1072.3278     -6161.0327     -6147.6026    
    360500  -6401.4157      58816.296      1.4255876      7.6117185      1131.1949     -6148.8965     -6148.6171    
    360600  -6413.1256      58243.895      1.4395978      33.223675      1104.6036     -6166.5424     -6165.3346    
    360700  -6401.5963      58618.469      1.4303987     -72.043254      1098.2387     -6156.434      -6159.0699    
    360800  -6402.5601      58279.995      1.4387061      1634.4468      1131.9885     -6149.8637     -6090.4098    
    360900  -6401.2967      59006.44       1.4209938      527.32352      1064.1281     -6163.749      -6144.3283    
    361000  -6404.4272      59016.418      1.4207535     -132.68952      1108.9992     -6156.8628     -6161.7505    
    361100  -6400.1984      59008.345      1.4209479      410.78857      1113.7935     -6151.5637     -6136.4343    
    361200  -6394.6262      59100.089      1.4187421     -28.69148       1117.0537     -6145.2638     -6146.3221    
    361300  -6400.5189      59527.535      1.4085546      59.818567      1082.8435     -6158.7933     -6156.5707    
    361400  -6388.0518      59342.519      1.4129461      875.08101      1091.0581     -6144.4925     -6112.0806    
    361500  -6397.2435      59668.54       1.405226      -605.04346      1093.9886     -6153.0299     -6175.5631    
    361600  -6396.9748      59102.492      1.4186844      272.93848      1059.3657     -6160.4902     -6150.4218    
    361700  -6401.3194      59070.775      1.4194461     -61.650371      1159.0248     -6142.5877     -6144.8607    
    361800  -6397.0122      59357.096      1.4125992     -18.355999      1094.8598     -6152.6042     -6153.2842    
    361900  -6407.251       59152.599      1.4174827      32.011925      1078.6615     -6166.4589     -6165.277     
    362000  -6405.0352      58857.349      1.4245933      894.13523      1084.957      -6162.8378     -6129.9909    
    362100  -6403.1775      59582.475      1.4072558     -613.05891      1093.8768     -6158.9889     -6181.7876    
    362200  -6403.684       59554.438      1.4079183     -214.37666      1054.5511     -6168.2742     -6176.2428    
    362300  -6405.239       58777.905      1.4265187      699.61041      1112.4521     -6156.9038     -6131.2376    
    362400  -6397.5066      59166.458      1.4171506      18.713829      1111.8203     -6149.3124     -6148.6213    
    362500  -6398.0359      59490.294      1.4094364      267.66562      1096.3985     -6153.2844     -6143.3457    
    362600  -6411.3083      58627.531      1.4301776      1591.5237      1077.501      -6170.7753     -6112.5376    
    362700  -6400.9982      59291.201      1.4141691     -372.87102      1112.8949     -6152.5642     -6166.3629    
    362800  -6407.2037      58809.303      1.4257571      193.74187      1077.2796     -6166.7201     -6159.6086    
    362900  -6412.4172      58355.712      1.4368393      900.39339      1088.0632     -6169.5264     -6136.7316    
    363000  -6397.2869      59082.316      1.4191689     -679.05442      1067.679      -6158.9465     -6183.9875    
    363100  -6401.2989      58620.666      1.4303451      664.72612      1101.8295     -6155.335      -6131.0139    
    363200  -6407.2588      58631.017      1.4300926      188.99373      1103.3421     -6160.9573     -6154.0411    
    363300  -6402.594       59060.956      1.4196821     -619.00589      1115.9647     -6153.4746     -6176.293     
    363400  -6399.9903      59281.519      1.4144        -236.65855      1124.6493     -6148.9323     -6157.6888    
    363500  -6406.0292      58626.623      1.4301998     -37.788986      1095.7959     -6161.4122     -6162.795     
    363600  -6414.6708      58377.804      1.4362956     -781.30084      1092.3833     -6170.8155     -6199.2835    
    363700  -6404.0189      58560.738      1.4318089      345.2035       1135.9505     -6150.4381     -6137.8207    
    363800  -6397.7601      59133.326      1.4179447     -312.4679       1109.0097     -6150.1934     -6161.726     
    363900  -6401.4365      58980.416      1.4216208     -474.34995      1089.2556     -6158.2795     -6175.7416    
    364000  -6413.1711      57790.411      1.4508944      136.96579      1083.4485     -6171.3105     -6166.3701    
    364100  -6405.5422      58823.876      1.4254039     -317.28884      1112.439      -6157.2099     -6168.8592    
    364200  -6404.5345      58831.589      1.4252171     -146.06118      1116.762      -6155.2372     -6160.6006    
    364300  -6410.0811      57743.822      1.452065       1458.8737      1110.6569     -6162.1466     -6109.5676    
    364400  -6422.6096      57685.445      1.4535345     -455.55659      1076.8128     -6182.2302     -6198.6323    
    364500  -6403.5347      59079.907      1.4192267      20.413284      1072.9916     -6164.0084     -6163.2556    
    364600  -6400.3057      58969.026      1.4218954      1162.2167      1102.377      -6154.2196     -6111.4436    
    364700  -6396.5193      59799.952      1.402138       259.31776      1093.2326     -6152.4745     -6142.7957    
    364800  -6401.3108      59603.484      1.4067598     -1178.7095      1092.9871     -6157.3209     -6201.1707    
    364900  -6396.3708      58966.251      1.4219623      834.05868      1114.0205     -6147.6855     -6116.9889    
    365000  -6410.7203      58386.672      1.4360775      352.55111      1104.2036     -6164.2264     -6151.3787    
    365100  -6402.524       59215.644      1.4159735      423.56419      1102.9034     -6156.3204     -6140.6657    
    365200  -6399.2082      60129.157      1.3944613     -480.7419       1118.6766     -6149.4834     -6167.5255    
    365300  -6388.661       60124.875      1.3945606      139.34748      1124.1242     -6137.7202     -6132.4909    
    365400  -6401.612       59181.416      1.4167925      249.2046       1094.1313     -6157.3665     -6148.1614    
    365500  -6401.8835      58940.414      1.4225856     -790.87342      1099.6967     -6156.3957     -6185.4901    
    365600  -6391.4998      59190.934      1.4165646      493.92316      1072.7128     -6152.0356     -6133.7881    
    365700  -6405.3329      59275.682      1.4145393     -239.73424      1069.3101     -6166.6284     -6175.4979    
    365800  -6393.0493      59550.703      1.4080066      369.33787      1113.6681     -6144.4426     -6130.7148    
    365900  -6386.2039      59957.012      1.398465      -429.59854      1083.8829     -6144.2462     -6160.3228    
    366000  -6404.3268      58803.094      1.4259077      469.94268      1112.8075     -6155.9123     -6138.6644    
    366100  -6394.1306      59061.309      1.4196736      362.34449      1121.645      -6143.7432     -6130.386     
    366200  -6396.4568      58708.134      1.4282141      836.06542      1112.0137     -6148.2195     -6117.5838    
    366300  -6397.4924      59530.113      1.4084936      56.826062      1108.6669     -6150.0022     -6147.8908    
    366400  -6408.9253      59184.585      1.4167166     -230.19413      1104.5619     -6162.3514     -6170.8548    
    366500  -6398.4273      59317.35       1.4135457      16.701418      1117.9903     -6148.8558     -6148.2375    
    366600  -6400.5172      59748.007      1.403357      -1549.9765      1088.9017     -6157.4392     -6215.2406    
    366700  -6398.7738      58981.664      1.4215907      352.60427      1106.4581     -6151.7766     -6138.796     
    366800  -6387.2427      59667.051      1.4052611      441.04891      1092.1718     -6143.4347     -6127.0095    
    366900  -6400.0581      59137.479      1.4178451     -11.990769      1097.3639     -6155.091      -6155.5336    
    367000  -6386.7615      60050.937      1.3962777     -529.07961      1103.1435     -6140.5043     -6160.3346    
    367100  -6402.0424      59047.357      1.4200091      745.93306      1096.8253     -6157.1956     -6129.7046    
    367200  -6405.441       59100.51       1.418732      -3.0654857      1134.6058     -6152.1604     -6152.2734    
    367300  -6405.7365      58928.756      1.422867       243.23313      1076.2767     -6165.4768     -6156.5306    
    367400  -6398.0259      58990.572      1.421376      -322.2349       1106.7556     -6150.9623     -6162.8267    
    367500  -6403.4978      58655.301      1.4295005     -213.62345      1084.7861     -6161.3386     -6169.1593    
    367600  -6408.7261      58331.302      1.4374406      242.3618       1102.6572     -6162.5775     -6153.7537    
    367700  -6403.5864      58695.03       1.4285329     -795.01156      1076.5848     -6163.2579     -6192.3828    
    367800  -6396.2212      58858.645      1.4245619     -111.84228      1116.4511     -6146.9933     -6151.102     
    367900  -6397.1651      59519.484      1.4087451      265.53057      1093.9013     -6152.971      -6143.1068    
    368000  -6400.3707      59235.793      1.4154919      245.56452      1098.6607     -6155.1142     -6146.0351    
    368100  -6399.864       59354.518      1.4126605      277.78579      1051.3912     -6165.1596     -6154.8686    
    368200  -6401.7868      58823.585      1.425411      -136.74863      1126.2053     -6150.3815     -6155.4022    
    368300  -6410.8736      59222.273      1.415815       326.70212      1106.0585     -6163.9657     -6151.8896    
    368400  -6404.5424      59045.811      1.4200463     -669.17106      1127.7823     -6152.785      -6177.4463    
    368500  -6402.9492      59319.608      1.4134919     -932.90909      1077.3062     -6162.4597     -6197.0001    
    368600  -6402.62        59199.237      1.416366      -10.233882      1127.5223     -6150.9206     -6151.2987    
    368700  -6411.8841      58723.806      1.4278329      17.184263      1088.248      -6168.952      -6168.3222    
    368800  -6410.4096      58540.097      1.4323137      153.01617      1122.0813     -6159.9249     -6154.334     
    368900  -6408.1789      59432.049      1.4108177     -1104.3779      1103.7337     -6161.7899     -6202.7563    
    369000  -6406.0813      59023.138      1.4205918      177.8313       1122.8382     -6155.4276     -6148.8764    
    369100  -6404.4722      59400.882      1.4115579     -205.28501      1079.7771     -6163.4311     -6171.0421    
    369200  -6401.0592      59371.041      1.4122674     -214.64739      1104.146      -6154.5782     -6162.5322    
    369300  -6395.6729      58956.943      1.4221868      1075.8391      1117.4564     -6146.2206     -6106.6318    
    369400  -6400.2803      59218.655      1.4159015      232.16827      1103.09       -6154.035      -6145.4537    
    369500  -6409.2968      58746.41       1.4272835     -1134.1146      1084.5743     -6167.1848     -6208.769     
    369600  -6402.1949      58657.034      1.4294583      771.31317      1143.7472     -6146.8737     -6118.6352    
    369700  -6403.0116      58781.055      1.4264423     -573.36121      1085.1952     -6160.761      -6181.7966    
    369800  -6407.0781      57774.645      1.4512903      267.65328      1071.141      -6167.9649     -6158.3133    
    369900  -6411.0333      58709.958      1.4281697      853.07709      1099.4526     -6165.5999     -6134.3399    
    370000  -6404.2104      58927.987      1.4228856      278.31194      1094.9014     -6159.7931     -6149.5568    
    370100  -6390.3187      60130.999      1.3944186     -371.68971      1097.2391     -6145.3795     -6159.3293    
    370200  -6406.8829      58163.631      1.4415844      1718.7007      1085.609      -6164.54       -6102.1462    
    370300  -6403.6531      58566.203      1.4316753      27.96901       1099.4153     -6158.2281     -6157.2057    
    370400  -6400.4245      58483.129      1.4337089     -5.1319818      1131.5872     -6147.8177     -6148.0051    
    370500  -6412.53        58591.184      1.4310648     -854.34073      1108.6823     -6165.0364     -6196.2794    
    370600  -6411.6611      57909.941      1.4478997      531.73267      1074.8388     -6171.7224     -6152.5031    
    370700  -6395.3677      58681.555      1.428861       307.67368      1102.1919     -6149.3229     -6138.054     
    370800  -6408.6027      58454.386      1.4344139      887.95801      1106.7882     -6161.5319     -6129.1353    
    370900  -6404.3779      59682.729      1.4048919     -1361.6941      1082.0665     -6162.8257     -6213.5503    
    371000  -6398.408       59005.576      1.4210146      159.5683       1120.285      -6148.3242     -6142.4476    
    371100  -6405.3678      59489.835      1.4094472     -814.04627      1082.533      -6163.7115     -6193.9376    
    371200  -6406.5012      58148.368      1.4419628      160.72537      1127.1837     -6154.8774     -6149.0441    
    371300  -6409.5924      57664.22       1.4540695      902.91375      1081.9605     -6168.0639     -6135.5669    
    371400  -6400.5995      58593.559      1.4310068     -48.283202      1095.3503     -6156.082      -6157.8478    
    371500  -6397.8465      58935.733      1.4226986     -235.40703      1120.364      -6147.7451     -6156.4045    
    371600  -6397.4513      58441.666      1.4347261      236.4286       1052.1499     -6162.5775     -6153.9534    
    371700  -6398.8787      59061.09       1.4196789     -150.17844      1103.152      -6152.6196     -6158.1556    
    371800  -6406.7585      58842.411      1.4249549      297.01281      1055.8222     -6171.0649     -6160.1566    
    371900  -6404.8026      58948.97       1.4223791     -139.27271      1109.4056     -6157.1475     -6162.2717    
    372000  -6393.2305      59920.224      1.3993236     -792.44348      1084.4846     -6151.1385     -6180.7753    
    372100  -6395.0857      59626.494      1.4062169      75.168165      1086.8414     -6152.4676     -6149.6702    
    372200  -6390.0594      60245.798      1.3917615      20.878135      1093.9753     -6145.8488     -6145.0637    
    372300  -6393.6954      59747.44       1.4033703      165.53172      1086.0107     -6151.2628     -6145.0899    
    372400  -6404.2119      58671.918      1.4290957      1590.8914      1091.9136     -6160.4615     -6102.2029    
    372500  -6398.4194      59245.592      1.4152578     -599.27811      1118.1517     -6148.8119     -6170.9721    
    372600  -6392.351       59923.083      1.3992568      395.85952      1091.4775     -6148.698      -6133.8924    
    372700  -6402.1605      59703.216      1.4044098     -688.36892      1108.4192     -6154.7256     -6180.3768    
    372800  -6404.5701      59230.239      1.4156246     -148.68247      1060.385      -6167.8579     -6173.3545    
    372900  -6399.9031      58997.688      1.4212046      309.44205      1115.0237     -6150.9938     -6139.5991    
    373000  -6401.7932      59473.853      1.409826      -1314.9974      1110.1885     -6153.9633     -6202.7769    
    373100  -6396.8381      59310.926      1.4136988      40.49436       1062.9946     -6159.5434     -6158.0443    
    373200  -6400.0484      58926.17       1.4229295     -338.78825      1122.5787     -6149.4527     -6161.9129    
    373300  -6413.9542      58010.389      1.4453925      46.727574      1108.1316     -6166.5834     -6164.8915    
    373400  -6410.6499      58908.196      1.4233636     -13.862211      1107.4236     -6163.4372     -6163.9469    
    373500  -6394.6615      58859.017      1.4245529      179.6686       1077.2273     -6154.1896     -6147.5891    
    373600  -6404.5243      58461.429      1.4342411      684.73278      1109.2155     -6156.9116     -6131.9265    
    373700  -6402.8889      59900.206      1.3997912     -1649.3808      1072.1269     -6163.5555     -6225.2206    
    373800  -6403.5714      58823.225      1.4254197     -335.41843      1132.3295     -6150.7989     -6163.1137    
    373900  -6413.9401      58284.625      1.4385918      585.24074      1097.0806     -6169.0363     -6147.7462    
    374000  -6405.8169      59301.216      1.4139303     -698.07416      1122.6218     -6155.2114     -6181.0492    
    374100  -6414.0946      58387.672      1.4360529      1182.0841      1127.9502     -6162.2997     -6119.2213    
    374200  -6403.6644      58786.255      1.4263161     -745.30834      1054.2176     -6168.329      -6195.6754    
    374300  -6401.2588      58163.961      1.4415762      816.20278      1087.8497     -6158.4157     -6128.785     
    374400  -6396.3506      58796.069      1.4260781     -49.146234      1133.8005     -6143.2498     -6145.0533    
    374500  -6402.4039      59207.966      1.4161571     -268.82142      1076.5123     -6162.0916     -6172.0259    
    374600  -6404.31        58376.472      1.4363284      1149.1918      1121.5493     -6153.944      -6112.0724    
    374700  -6395.0372      59908.12       1.3996063     -709.1089       1065.4982     -6157.1836     -6183.6984    
    374800  -6408.4549      58534.931      1.4324401     -61.912545      1102.2891     -6162.3884     -6164.6504    
    374900  -6409.7326      58228.29       1.4399836      387.53629      1155.3074     -6151.8307     -6137.7464    
    375000  -6400.3661      58987.891      1.4214406     -318.63337      1099.1592     -6154.9983     -6166.7295    
    375100  -6402.6093      58907.001      1.4233925     -381.92412      1070.6493     -6163.6058     -6177.648     
    375200  -6402.0527      58466.347      1.4341204      949.30278      1131.1266     -6149.5487     -6114.9069    
    375300  -6404.2769      58547.874      1.4321234     -922.88185      1045.5162     -6170.8839     -6204.6085    
    375400  -6412.7276      58166.208      1.4415205      400.55528      1116.5302     -6163.4821     -6148.9401    
    375500  -6402.2844      58552.257      1.4320163     -779.74276      1129.0835     -6150.2365     -6178.7325    
    375600  -6407.3465      57732.833      1.4523414      942.43279      1084.465      -6165.2589     -6131.2993    
    375700  -6403.9704      58060.651      1.4441413      265.56002      1119.0211     -6154.1687     -6144.5452    
    375800  -6405.8053      58207.341      1.4405019      38.737125      1070.219      -6166.8978     -6165.4905    
    375900  -6399.3611      58588.7        1.4311255      333.19314      1119.827      -6149.3796     -6137.1953    
    376000  -6403.2404      58867.575      1.4243458      169.93053      1105.1889     -6156.5266     -6150.2829    
    376100  -6404.1417      58497.591      1.4333545     -26.553853      1136.7534     -6150.3817     -6151.3512    
    376200  -6410.9333      58734.826      1.427565      -697.62336      1079.9371     -6169.8564     -6195.4309    
    376300  -6396.7459      59310.287      1.413714      -244.25994      1079.9358     -6155.6694     -6164.7115    
    376400  -6405.9648      58499.16       1.433316       22.205585      1120.8071     -6155.7645     -6154.9537    
    376500  -6401.5539      59303.911      1.413866      -473.09247      1089.3867     -6158.3677     -6175.879     
    376600  -6388.7047      59967.258      1.3982261      506.83463      1082.3521     -6147.0887     -6128.1186    
